 v-sweep         v(V1)           v(V2)           v(Vout)        
 1.68700000e+00  1.68700000e+00  8.00000000e-01  1.79997862e+00 
 1.68800000e+00  1.68800000e+00  8.00000000e-01  1.79997917e+00 
 1.68900000e+00  1.68900000e+00  8.00000000e-01  1.79997970e+00 
 1.69000000e+00  1.69000000e+00  8.00000000e-01  1.79998023e+00 
 1.69100000e+00  1.69100000e+00  8.00000000e-01  1.79998074e+00 
 1.69200000e+00  1.69200000e+00  8.00000000e-01  1.79998124e+00 
 1.69300000e+00  1.69300000e+00  8.00000000e-01  1.79998173e+00 
 1.69400000e+00  1.69400000e+00  8.00000000e-01  1.79998221e+00 
 1.69500000e+00  1.69500000e+00  8.00000000e-01  1.79998268e+00 
 1.69600000e+00  1.69600000e+00  8.00000000e-01  1.79998313e+00 
 1.69700000e+00  1.69700000e+00  8.00000000e-01  1.79998358e+00 
 1.69800000e+00  1.69800000e+00  8.00000000e-01  1.79998402e+00 
 1.69900000e+00  1.69900000e+00  8.00000000e-01  1.79998444e+00 
 1.70000000e+00  1.70000000e+00  8.00000000e-01  1.79998486e+00 
 1.70100000e+00  1.70100000e+00  8.00000000e-01  1.79998526e+00 
 1.70200000e+00  1.70200000e+00  8.00000000e-01  1.79998566e+00 
 1.70300000e+00  1.70300000e+00  8.00000000e-01  1.79998605e+00 
 1.70400000e+00  1.70400000e+00  8.00000000e-01  1.79998643e+00 
 1.70500000e+00  1.70500000e+00  8.00000000e-01  1.79998679e+00 
 1.70600000e+00  1.70600000e+00  8.00000000e-01  1.79998715e+00 
 1.70700000e+00  1.70700000e+00  8.00000000e-01  1.79998751e+00 
 1.70800000e+00  1.70800000e+00  8.00000000e-01  1.79998785e+00 
 1.70900000e+00  1.70900000e+00  8.00000000e-01  1.79998818e+00 
 1.71000000e+00  1.71000000e+00  8.00000000e-01  1.79998851e+00 
 1.71100000e+00  1.71100000e+00  8.00000000e-01  1.79998883e+00 
 1.71200000e+00  1.71200000e+00  8.00000000e-01  1.79998914e+00 
 1.71300000e+00  1.71300000e+00  8.00000000e-01  1.79998944e+00 
 1.71400000e+00  1.71400000e+00  8.00000000e-01  1.79998973e+00 
 1.71500000e+00  1.71500000e+00  8.00000000e-01  1.79999002e+00 
 1.71600000e+00  1.71600000e+00  8.00000000e-01  1.79999030e+00 
 1.71700000e+00  1.71700000e+00  8.00000000e-01  1.79999057e+00 
 1.71800000e+00  1.71800000e+00  8.00000000e-01  1.79999084e+00 
 1.71900000e+00  1.71900000e+00  8.00000000e-01  1.79999110e+00 
 1.72000000e+00  1.72000000e+00  8.00000000e-01  1.79999135e+00 
 1.72100000e+00  1.72100000e+00  8.00000000e-01  1.79999160e+00 
 1.72200000e+00  1.72200000e+00  8.00000000e-01  1.79999183e+00 
 1.72300000e+00  1.72300000e+00  8.00000000e-01  1.79999207e+00 
 1.72400000e+00  1.72400000e+00  8.00000000e-01  1.79999229e+00 
 1.72500000e+00  1.72500000e+00  8.00000000e-01  1.79999252e+00 
 1.72600000e+00  1.72600000e+00  8.00000000e-01  1.79999273e+00 
 1.72700000e+00  1.72700000e+00  8.00000000e-01  1.79999294e+00 
 1.72800000e+00  1.72800000e+00  8.00000000e-01  1.79999314e+00 
 1.72900000e+00  1.72900000e+00  8.00000000e-01  1.79999334e+00 
 1.73000000e+00  1.73000000e+00  8.00000000e-01  1.79999354e+00 
 1.73100000e+00  1.73100000e+00  8.00000000e-01  1.79999372e+00 
 1.73200000e+00  1.73200000e+00  8.00000000e-01  1.79999391e+00 
 1.73300000e+00  1.73300000e+00  8.00000000e-01  1.79999408e+00 
 1.73400000e+00  1.73400000e+00  8.00000000e-01  1.79999426e+00 
 1.73500000e+00  1.73500000e+00  8.00000000e-01  1.79999442e+00 
 1.73600000e+00  1.73600000e+00  8.00000000e-01  1.79999459e+00 
 1.73700000e+00  1.73700000e+00  8.00000000e-01  1.79999475e+00 
 1.73800000e+00  1.73800000e+00  8.00000000e-01  1.79999490e+00 
 1.73900000e+00  1.73900000e+00  8.00000000e-01  1.79999505e+00 
 1.74000000e+00  1.74000000e+00  8.00000000e-01  1.79999520e+00 
 1.74100000e+00  1.74100000e+00  8.00000000e-01  1.79999534e+00 
 1.74200000e+00  1.74200000e+00  8.00000000e-01  1.79999548e+00 
 1.74300000e+00  1.74300000e+00  8.00000000e-01  1.79999561e+00 
 1.74400000e+00  1.74400000e+00  8.00000000e-01  1.79999574e+00 
 1.74500000e+00  1.74500000e+00  8.00000000e-01  1.79999587e+00 
 1.74600000e+00  1.74600000e+00  8.00000000e-01  1.79999599e+00 
 1.74700000e+00  1.74700000e+00  8.00000000e-01  1.79999611e+00 
 1.74800000e+00  1.74800000e+00  8.00000000e-01  1.79999622e+00 
 1.74900000e+00  1.74900000e+00  8.00000000e-01  1.79999634e+00 
 1.75000000e+00  1.75000000e+00  8.00000000e-01  1.79999645e+00 
 1.75100000e+00  1.75100000e+00  8.00000000e-01  1.79999655e+00 
 1.75200000e+00  1.75200000e+00  8.00000000e-01  1.79999665e+00 
 1.75300000e+00  1.75300000e+00  8.00000000e-01  1.79999675e+00 
 1.75400000e+00  1.75400000e+00  8.00000000e-01  1.79999685e+00 
 1.75500000e+00  1.75500000e+00  8.00000000e-01  1.79999695e+00 
 1.75600000e+00  1.75600000e+00  8.00000000e-01  1.79999704e+00 
 1.75700000e+00  1.75700000e+00  8.00000000e-01  1.79999713e+00 
 1.75800000e+00  1.75800000e+00  8.00000000e-01  1.79999721e+00 
 1.75900000e+00  1.75900000e+00  8.00000000e-01  1.79999729e+00 
 1.76000000e+00  1.76000000e+00  8.00000000e-01  1.79999738e+00 
 1.76100000e+00  1.76100000e+00  8.00000000e-01  1.79999745e+00 
 1.76200000e+00  1.76200000e+00  8.00000000e-01  1.79999753e+00 
 1.76300000e+00  1.76300000e+00  8.00000000e-01  1.79999760e+00 
 1.76400000e+00  1.76400000e+00  8.00000000e-01  1.79999767e+00 
 1.76500000e+00  1.76500000e+00  8.00000000e-01  1.79999774e+00 
 1.76600000e+00  1.76600000e+00  8.00000000e-01  1.79999781e+00 
 1.76700000e+00  1.76700000e+00  8.00000000e-01  1.79999788e+00 
 1.76800000e+00  1.76800000e+00  8.00000000e-01  1.79999794e+00 
 1.76900000e+00  1.76900000e+00  8.00000000e-01  1.79999800e+00 
 1.77000000e+00  1.77000000e+00  8.00000000e-01  1.79999806e+00 
 1.77100000e+00  1.77100000e+00  8.00000000e-01  1.79999812e+00 
 1.77200000e+00  1.77200000e+00  8.00000000e-01  1.79999817e+00 
 1.77300000e+00  1.77300000e+00  8.00000000e-01  1.79999823e+00 
 1.77400000e+00  1.77400000e+00  8.00000000e-01  1.79999828e+00 
 1.77500000e+00  1.77500000e+00  8.00000000e-01  1.79999833e+00 
 1.77600000e+00  1.77600000e+00  8.00000000e-01  1.79999838e+00 
 1.77700000e+00  1.77700000e+00  8.00000000e-01  1.79999843e+00 
 1.77800000e+00  1.77800000e+00  8.00000000e-01  1.79999847e+00 
 1.77900000e+00  1.77900000e+00  8.00000000e-01  1.79999852e+00 
 1.78000000e+00  1.78000000e+00  8.00000000e-01  1.79999856e+00 
 1.78100000e+00  1.78100000e+00  8.00000000e-01  1.79999860e+00 
 1.78200000e+00  1.78200000e+00  8.00000000e-01  1.79999864e+00 
 1.78300000e+00  1.78300000e+00  8.00000000e-01  1.79999868e+00 
 1.78400000e+00  1.78400000e+00  8.00000000e-01  1.79999872e+00 
 1.78500000e+00  1.78500000e+00  8.00000000e-01  1.79999876e+00 
 1.78600000e+00  1.78600000e+00  8.00000000e-01  1.79999879e+00 
 1.78700000e+00  1.78700000e+00  8.00000000e-01  1.79999883e+00 
 1.78800000e+00  1.78800000e+00  8.00000000e-01  1.79999886e+00 
 1.78900000e+00  1.78900000e+00  8.00000000e-01  1.79999889e+00 
 1.79000000e+00  1.79000000e+00  8.00000000e-01  1.79999892e+00 
 1.79100000e+00  1.79100000e+00  8.00000000e-01  1.79999895e+00 
 1.79200000e+00  1.79200000e+00  8.00000000e-01  1.79999898e+00 
 1.79300000e+00  1.79300000e+00  8.00000000e-01  1.79999901e+00 
 1.79400000e+00  1.79400000e+00  8.00000000e-01  1.79999904e+00 
 1.79500000e+00  1.79500000e+00  8.00000000e-01  1.79999906e+00 
 1.79600000e+00  1.79600000e+00  8.00000000e-01  1.79999909e+00 
 1.79700000e+00  1.79700000e+00  8.00000000e-01  1.79999911e+00 
 1.79800000e+00  1.79800000e+00  8.00000000e-01  1.79999914e+00 
 1.79900000e+00  1.79900000e+00  8.00000000e-01  1.79999916e+00 
 1.80000000e+00  1.80000000e+00  8.00000000e-01  1.79999918e+00 
 0.00000000e+00  0.00000000e+00  9.00000000e-01  6.18368233e-03 
 1.00000000e-03  1.00000000e-03  9.00000000e-01  6.18368242e-03 
 2.00000000e-03  2.00000000e-03  9.00000000e-01  6.18368244e-03 
 3.00000000e-03  3.00000000e-03  9.00000000e-01  6.18368248e-03 
 4.00000000e-03  4.00000000e-03  9.00000000e-01  6.18368248e-03 
 5.00000000e-03  5.00000000e-03  9.00000000e-01  6.18368238e-03 
 6.00000000e-03  6.00000000e-03  9.00000000e-01  6.18368245e-03 
 7.00000000e-03  7.00000000e-03  9.00000000e-01  6.18368247e-03 
 8.00000000e-03  8.00000000e-03  9.00000000e-01  6.18368243e-03 
 9.00000000e-03  9.00000000e-03  9.00000000e-01  6.18368243e-03 
 1.00000000e-02  1.00000000e-02  9.00000000e-01  6.18368249e-03 
 1.10000000e-02  1.10000000e-02  9.00000000e-01  6.18368248e-03 
 1.20000000e-02  1.20000000e-02  9.00000000e-01  6.18368252e-03 
 1.30000000e-02  1.30000000e-02  9.00000000e-01  6.18368252e-03 
 1.40000000e-02  1.40000000e-02  9.00000000e-01  6.18368251e-03 
 1.50000000e-02  1.50000000e-02  9.00000000e-01  6.18368242e-03 
 1.60000000e-02  1.60000000e-02  9.00000000e-01  6.18368245e-03 
 1.70000000e-02  1.70000000e-02  9.00000000e-01  6.18368249e-03 
 1.80000000e-02  1.80000000e-02  9.00000000e-01  6.18368245e-03 
 1.90000000e-02  1.90000000e-02  9.00000000e-01  6.18368250e-03 
 2.00000000e-02  2.00000000e-02  9.00000000e-01  6.18368255e-03 
 2.10000000e-02  2.10000000e-02  9.00000000e-01  6.18368250e-03 
 2.20000000e-02  2.20000000e-02  9.00000000e-01  6.18368255e-03 
 2.30000000e-02  2.30000000e-02  9.00000000e-01  6.18368248e-03 
 2.40000000e-02  2.40000000e-02  9.00000000e-01  6.18368248e-03 
 2.50000000e-02  2.50000000e-02  9.00000000e-01  6.18368245e-03 
 2.60000000e-02  2.60000000e-02  9.00000000e-01  6.18368252e-03 
 2.70000000e-02  2.70000000e-02  9.00000000e-01  6.18368246e-03 
 2.80000000e-02  2.80000000e-02  9.00000000e-01  6.18368246e-03 
 2.90000000e-02  2.90000000e-02  9.00000000e-01  6.18368250e-03 
 3.00000000e-02  3.00000000e-02  9.00000000e-01  6.18368252e-03 
 3.10000000e-02  3.10000000e-02  9.00000000e-01  6.18368250e-03 
 3.20000000e-02  3.20000000e-02  9.00000000e-01  6.18368242e-03 
 3.30000000e-02  3.30000000e-02  9.00000000e-01  6.18368245e-03 
 3.40000000e-02  3.40000000e-02  9.00000000e-01  6.18368244e-03 
 3.50000000e-02  3.50000000e-02  9.00000000e-01  6.18368248e-03 
 3.60000000e-02  3.60000000e-02  9.00000000e-01  6.18368248e-03 
 3.70000000e-02  3.70000000e-02  9.00000000e-01  6.18368244e-03 
 3.80000000e-02  3.80000000e-02  9.00000000e-01  6.18368248e-03 
 3.90000000e-02  3.90000000e-02  9.00000000e-01  6.18368251e-03 
 4.00000000e-02  4.00000000e-02  9.00000000e-01  6.18368249e-03 
 4.10000000e-02  4.10000000e-02  9.00000000e-01  6.18368250e-03 
 4.20000000e-02  4.20000000e-02  9.00000000e-01  6.18368246e-03 
 4.30000000e-02  4.30000000e-02  9.00000000e-01  6.18368250e-03 
 4.40000000e-02  4.40000000e-02  9.00000000e-01  6.18368241e-03 
 4.50000000e-02  4.50000000e-02  9.00000000e-01  6.18368243e-03 
 4.60000000e-02  4.60000000e-02  9.00000000e-01  6.18368249e-03 
 4.70000000e-02  4.70000000e-02  9.00000000e-01  6.18368242e-03 
 4.80000000e-02  4.80000000e-02  9.00000000e-01  6.18368249e-03 
 4.90000000e-02  4.90000000e-02  9.00000000e-01  6.18368249e-03 
 5.00000000e-02  5.00000000e-02  9.00000000e-01  6.18368243e-03 
 5.10000000e-02  5.10000000e-02  9.00000000e-01  6.18368247e-03 
 5.20000000e-02  5.20000000e-02  9.00000000e-01  6.18368251e-03 
 5.30000000e-02  5.30000000e-02  9.00000000e-01  6.18368248e-03 
 5.40000000e-02  5.40000000e-02  9.00000000e-01  6.18368255e-03 
 5.50000000e-02  5.50000000e-02  9.00000000e-01  6.18368245e-03 
 5.60000000e-02  5.60000000e-02  9.00000000e-01  6.18368255e-03 
 5.70000000e-02  5.70000000e-02  9.00000000e-01  6.18368251e-03 
 5.80000000e-02  5.80000000e-02  9.00000000e-01  6.18368241e-03 
 5.90000000e-02  5.90000000e-02  9.00000000e-01  6.18368248e-03 
 6.00000000e-02  6.00000000e-02  9.00000000e-01  6.18368243e-03 
 6.10000000e-02  6.10000000e-02  9.00000000e-01  6.18368246e-03 
 6.20000000e-02  6.20000000e-02  9.00000000e-01  6.18368246e-03 
 6.30000000e-02  6.30000000e-02  9.00000000e-01  6.18368252e-03 
 6.40000000e-02  6.40000000e-02  9.00000000e-01  6.18368253e-03 
 6.50000000e-02  6.50000000e-02  9.00000000e-01  6.18368247e-03 
 6.60000000e-02  6.60000000e-02  9.00000000e-01  6.18368249e-03 
 6.70000000e-02  6.70000000e-02  9.00000000e-01  6.18368247e-03 
 6.80000000e-02  6.80000000e-02  9.00000000e-01  6.18368255e-03 
 6.90000000e-02  6.90000000e-02  9.00000000e-01  6.18368251e-03 
 7.00000000e-02  7.00000000e-02  9.00000000e-01  6.18368251e-03 
 7.10000000e-02  7.10000000e-02  9.00000000e-01  6.18368252e-03 
 7.20000000e-02  7.20000000e-02  9.00000000e-01  6.18368244e-03 
 7.30000000e-02  7.30000000e-02  9.00000000e-01  6.18368246e-03 
 7.40000000e-02  7.40000000e-02  9.00000000e-01  6.18368251e-03 
 7.50000000e-02  7.50000000e-02  9.00000000e-01  6.18368248e-03 
 7.60000000e-02  7.60000000e-02  9.00000000e-01  6.18368255e-03 
 7.70000000e-02  7.70000000e-02  9.00000000e-01  6.18368244e-03 
 7.80000000e-02  7.80000000e-02  9.00000000e-01  6.18368254e-03 
 7.90000000e-02  7.90000000e-02  9.00000000e-01  6.18368250e-03 
 8.00000000e-02  8.00000000e-02  9.00000000e-01  6.18368256e-03 
 8.10000000e-02  8.10000000e-02  9.00000000e-01  6.18368253e-03 
 8.20000000e-02  8.20000000e-02  9.00000000e-01  6.18368251e-03 
 8.30000000e-02  8.30000000e-02  9.00000000e-01  6.18368247e-03 
 8.40000000e-02  8.40000000e-02  9.00000000e-01  6.18368252e-03 
 8.50000000e-02  8.50000000e-02  9.00000000e-01  6.18368251e-03 
 8.60000000e-02  8.60000000e-02  9.00000000e-01  6.18368248e-03 
 8.70000000e-02  8.70000000e-02  9.00000000e-01  6.18368258e-03 
 8.80000000e-02  8.80000000e-02  9.00000000e-01  6.18368257e-03 
 8.90000000e-02  8.90000000e-02  9.00000000e-01  6.18368251e-03 
 9.00000000e-02  9.00000000e-02  9.00000000e-01  6.18368255e-03 
 9.10000000e-02  9.10000000e-02  9.00000000e-01  6.18368255e-03 
 9.20000000e-02  9.20000000e-02  9.00000000e-01  6.18368258e-03 
 9.30000000e-02  9.30000000e-02  9.00000000e-01  6.18368255e-03 
 9.40000000e-02  9.40000000e-02  9.00000000e-01  6.18368254e-03 
 9.50000000e-02  9.50000000e-02  9.00000000e-01  6.18368257e-03 
 9.60000000e-02  9.60000000e-02  9.00000000e-01  6.18368255e-03 
 9.70000000e-02  9.70000000e-02  9.00000000e-01  6.18368245e-03 
 9.80000000e-02  9.80000000e-02  9.00000000e-01  6.18368251e-03 
 9.90000000e-02  9.90000000e-02  9.00000000e-01  6.18368257e-03 
 1.00000000e-01  1.00000000e-01  9.00000000e-01  6.18368247e-03 
 1.01000000e-01  1.01000000e-01  9.00000000e-01  6.18368256e-03 
 1.02000000e-01  1.02000000e-01  9.00000000e-01  6.18368247e-03 
 1.03000000e-01  1.03000000e-01  9.00000000e-01  6.18368247e-03 
 1.04000000e-01  1.04000000e-01  9.00000000e-01  6.18368255e-03 
 1.05000000e-01  1.05000000e-01  9.00000000e-01  6.18368257e-03 
 1.06000000e-01  1.06000000e-01  9.00000000e-01  6.18368257e-03 
 1.07000000e-01  1.07000000e-01  9.00000000e-01  6.18368253e-03 
 1.08000000e-01  1.08000000e-01  9.00000000e-01  6.18368245e-03 
 1.09000000e-01  1.09000000e-01  9.00000000e-01  6.18368254e-03 
 1.10000000e-01  1.10000000e-01  9.00000000e-01  6.18368257e-03 
 1.11000000e-01  1.11000000e-01  9.00000000e-01  6.18368254e-03 
 1.12000000e-01  1.12000000e-01  9.00000000e-01  6.18368252e-03 
 1.13000000e-01  1.13000000e-01  9.00000000e-01  6.18368251e-03 
 1.14000000e-01  1.14000000e-01  9.00000000e-01  6.18368258e-03 
 1.15000000e-01  1.15000000e-01  9.00000000e-01  6.18368250e-03 
 1.16000000e-01  1.16000000e-01  9.00000000e-01  6.18368256e-03 
 1.17000000e-01  1.17000000e-01  9.00000000e-01  6.18368259e-03 
 1.18000000e-01  1.18000000e-01  9.00000000e-01  6.18368255e-03 
 1.19000000e-01  1.19000000e-01  9.00000000e-01  6.18368250e-03 
 1.20000000e-01  1.20000000e-01  9.00000000e-01  6.18368261e-03 
 1.21000000e-01  1.21000000e-01  9.00000000e-01  6.18368255e-03 
 1.22000000e-01  1.22000000e-01  9.00000000e-01  6.18368247e-03 
 1.23000000e-01  1.23000000e-01  9.00000000e-01  6.18368255e-03 
 1.24000000e-01  1.24000000e-01  9.00000000e-01  6.18368257e-03 
 1.25000000e-01  1.25000000e-01  9.00000000e-01  6.18368258e-03 
 1.26000000e-01  1.26000000e-01  9.00000000e-01  6.18368259e-03 
 1.27000000e-01  1.27000000e-01  9.00000000e-01  6.18368259e-03 
 1.28000000e-01  1.28000000e-01  9.00000000e-01  6.18368264e-03 
 1.29000000e-01  1.29000000e-01  9.00000000e-01  6.18368261e-03 
 1.30000000e-01  1.30000000e-01  9.00000000e-01  6.18368264e-03 
 1.31000000e-01  1.31000000e-01  9.00000000e-01  6.18368260e-03 
 1.32000000e-01  1.32000000e-01  9.00000000e-01  6.18368260e-03 
 1.33000000e-01  1.33000000e-01  9.00000000e-01  6.18368264e-03 
 1.34000000e-01  1.34000000e-01  9.00000000e-01  6.18368263e-03 
 1.35000000e-01  1.35000000e-01  9.00000000e-01  6.18368257e-03 
 1.36000000e-01  1.36000000e-01  9.00000000e-01  6.18368264e-03 
 1.37000000e-01  1.37000000e-01  9.00000000e-01  6.18368259e-03 
 1.38000000e-01  1.38000000e-01  9.00000000e-01  6.18368261e-03 
 1.39000000e-01  1.39000000e-01  9.00000000e-01  6.18368258e-03 
 1.40000000e-01  1.40000000e-01  9.00000000e-01  6.18368263e-03 
 1.41000000e-01  1.41000000e-01  9.00000000e-01  6.18368266e-03 
 1.42000000e-01  1.42000000e-01  9.00000000e-01  6.18368259e-03 
 1.43000000e-01  1.43000000e-01  9.00000000e-01  6.18368267e-03 
 1.44000000e-01  1.44000000e-01  9.00000000e-01  6.18368260e-03 
 1.45000000e-01  1.45000000e-01  9.00000000e-01  6.18368267e-03 
 1.46000000e-01  1.46000000e-01  9.00000000e-01  6.18368260e-03 
 1.47000000e-01  1.47000000e-01  9.00000000e-01  6.18368269e-03 
 1.48000000e-01  1.48000000e-01  9.00000000e-01  6.18368263e-03 
 1.49000000e-01  1.49000000e-01  9.00000000e-01  6.18368271e-03 
 1.50000000e-01  1.50000000e-01  9.00000000e-01  6.18368271e-03 
 1.51000000e-01  1.51000000e-01  9.00000000e-01  6.18368264e-03 
 1.52000000e-01  1.52000000e-01  9.00000000e-01  6.18368261e-03 
 1.53000000e-01  1.53000000e-01  9.00000000e-01  6.18368272e-03 
 1.54000000e-01  1.54000000e-01  9.00000000e-01  6.18368267e-03 
 1.55000000e-01  1.55000000e-01  9.00000000e-01  6.18368265e-03 
 1.56000000e-01  1.56000000e-01  9.00000000e-01  6.18368273e-03 
 1.57000000e-01  1.57000000e-01  9.00000000e-01  6.18368264e-03 
 1.58000000e-01  1.58000000e-01  9.00000000e-01  6.18368272e-03 
 1.59000000e-01  1.59000000e-01  9.00000000e-01  6.18368272e-03 
 1.60000000e-01  1.60000000e-01  9.00000000e-01  6.18368273e-03 
 1.61000000e-01  1.61000000e-01  9.00000000e-01  6.18368274e-03 
 1.62000000e-01  1.62000000e-01  9.00000000e-01  6.18368282e-03 
 1.63000000e-01  1.63000000e-01  9.00000000e-01  6.18368280e-03 
 1.64000000e-01  1.64000000e-01  9.00000000e-01  6.18368273e-03 
 1.65000000e-01  1.65000000e-01  9.00000000e-01  6.18368288e-03 
 1.66000000e-01  1.66000000e-01  9.00000000e-01  6.18368275e-03 
 1.67000000e-01  1.67000000e-01  9.00000000e-01  6.18368283e-03 
 1.68000000e-01  1.68000000e-01  9.00000000e-01  6.18368286e-03 
 1.69000000e-01  1.69000000e-01  9.00000000e-01  6.18368278e-03 
 1.70000000e-01  1.70000000e-01  9.00000000e-01  6.18368286e-03 
 1.71000000e-01  1.71000000e-01  9.00000000e-01  6.18368287e-03 
 1.72000000e-01  1.72000000e-01  9.00000000e-01  6.18368283e-03 
 1.73000000e-01  1.73000000e-01  9.00000000e-01  6.18368288e-03 
 1.74000000e-01  1.74000000e-01  9.00000000e-01  6.18368292e-03 
 1.75000000e-01  1.75000000e-01  9.00000000e-01  6.18368289e-03 
 1.76000000e-01  1.76000000e-01  9.00000000e-01  6.18368289e-03 
 1.77000000e-01  1.77000000e-01  9.00000000e-01  6.18368292e-03 
 1.78000000e-01  1.78000000e-01  9.00000000e-01  6.18368291e-03 
 1.79000000e-01  1.79000000e-01  9.00000000e-01  6.18368288e-03 
 1.80000000e-01  1.80000000e-01  9.00000000e-01  6.18368301e-03 
 1.81000000e-01  1.81000000e-01  9.00000000e-01  6.18368294e-03 
 1.82000000e-01  1.82000000e-01  9.00000000e-01  6.18368299e-03 
 1.83000000e-01  1.83000000e-01  9.00000000e-01  6.18368304e-03 
 1.84000000e-01  1.84000000e-01  9.00000000e-01  6.18368300e-03 
 1.85000000e-01  1.85000000e-01  9.00000000e-01  6.18368306e-03 
 1.86000000e-01  1.86000000e-01  9.00000000e-01  6.18368301e-03 
 1.87000000e-01  1.87000000e-01  9.00000000e-01  6.18368305e-03 
 1.88000000e-01  1.88000000e-01  9.00000000e-01  6.18368308e-03 
 1.89000000e-01  1.89000000e-01  9.00000000e-01  6.18368310e-03 
 1.90000000e-01  1.90000000e-01  9.00000000e-01  6.18368306e-03 
 1.91000000e-01  1.91000000e-01  9.00000000e-01  6.18368311e-03 
 1.92000000e-01  1.92000000e-01  9.00000000e-01  6.18368310e-03 
 1.93000000e-01  1.93000000e-01  9.00000000e-01  6.18368318e-03 
 1.94000000e-01  1.94000000e-01  9.00000000e-01  6.18368316e-03 
 1.95000000e-01  1.95000000e-01  9.00000000e-01  6.18368321e-03 
 1.96000000e-01  1.96000000e-01  9.00000000e-01  6.18368329e-03 
 1.97000000e-01  1.97000000e-01  9.00000000e-01  6.18368325e-03 
 1.98000000e-01  1.98000000e-01  9.00000000e-01  6.18368324e-03 
 1.99000000e-01  1.99000000e-01  9.00000000e-01  6.18368330e-03 
 2.00000000e-01  2.00000000e-01  9.00000000e-01  6.18368331e-03 
 2.01000000e-01  2.01000000e-01  9.00000000e-01  6.18368339e-03 
 2.02000000e-01  2.02000000e-01  9.00000000e-01  6.18368340e-03 
 2.03000000e-01  2.03000000e-01  9.00000000e-01  6.18368347e-03 
 2.04000000e-01  2.04000000e-01  9.00000000e-01  6.18368332e-03 
 2.05000000e-01  2.05000000e-01  9.00000000e-01  6.18368344e-03 
 2.06000000e-01  2.06000000e-01  9.00000000e-01  6.18368344e-03 
 2.07000000e-01  2.07000000e-01  9.00000000e-01  6.18368350e-03 
 2.08000000e-01  2.08000000e-01  9.00000000e-01  6.18368348e-03 
 2.09000000e-01  2.09000000e-01  9.00000000e-01  6.18368354e-03 
 2.10000000e-01  2.10000000e-01  9.00000000e-01  6.18368360e-03 
 2.11000000e-01  2.11000000e-01  9.00000000e-01  6.18368366e-03 
 2.12000000e-01  2.12000000e-01  9.00000000e-01  6.18368362e-03 
 2.13000000e-01  2.13000000e-01  9.00000000e-01  6.18368368e-03 
 2.14000000e-01  2.14000000e-01  9.00000000e-01  6.18368373e-03 
 2.15000000e-01  2.15000000e-01  9.00000000e-01  6.18368369e-03 
 2.16000000e-01  2.16000000e-01  9.00000000e-01  6.18368384e-03 
 2.17000000e-01  2.17000000e-01  9.00000000e-01  6.18368386e-03 
 2.18000000e-01  2.18000000e-01  9.00000000e-01  6.18368389e-03 
 2.19000000e-01  2.19000000e-01  9.00000000e-01  6.18368398e-03 
 2.20000000e-01  2.20000000e-01  9.00000000e-01  6.18368390e-03 
 2.21000000e-01  2.21000000e-01  9.00000000e-01  6.18368420e-03 
 2.22000000e-01  2.22000000e-01  9.00000000e-01  6.18368432e-03 
 2.23000000e-01  2.23000000e-01  9.00000000e-01  6.18368430e-03 
 2.24000000e-01  2.24000000e-01  9.00000000e-01  6.18368435e-03 
 2.25000000e-01  2.25000000e-01  9.00000000e-01  6.18368447e-03 
 2.26000000e-01  2.26000000e-01  9.00000000e-01  6.18368452e-03 
 2.27000000e-01  2.27000000e-01  9.00000000e-01  6.18368464e-03 
 2.28000000e-01  2.28000000e-01  9.00000000e-01  6.18368453e-03 
 2.29000000e-01  2.29000000e-01  9.00000000e-01  6.18368470e-03 
 2.30000000e-01  2.30000000e-01  9.00000000e-01  6.18368471e-03 
 2.31000000e-01  2.31000000e-01  9.00000000e-01  6.18368470e-03 
 2.32000000e-01  2.32000000e-01  9.00000000e-01  6.18368485e-03 
 2.33000000e-01  2.33000000e-01  9.00000000e-01  6.18368482e-03 
 2.34000000e-01  2.34000000e-01  9.00000000e-01  6.18368490e-03 
 2.35000000e-01  2.35000000e-01  9.00000000e-01  6.18368496e-03 
 2.36000000e-01  2.36000000e-01  9.00000000e-01  6.18368512e-03 
 2.37000000e-01  2.37000000e-01  9.00000000e-01  6.18368512e-03 
 2.38000000e-01  2.38000000e-01  9.00000000e-01  6.18368518e-03 
 2.39000000e-01  2.39000000e-01  9.00000000e-01  6.18368524e-03 
 2.40000000e-01  2.40000000e-01  9.00000000e-01  6.18368529e-03 
 2.41000000e-01  2.41000000e-01  9.00000000e-01  6.18368545e-03 
 2.42000000e-01  2.42000000e-01  9.00000000e-01  6.18368548e-03 
 2.43000000e-01  2.43000000e-01  9.00000000e-01  6.18368544e-03 
 2.44000000e-01  2.44000000e-01  9.00000000e-01  6.18368572e-03 
 2.45000000e-01  2.45000000e-01  9.00000000e-01  6.18368573e-03 
 2.46000000e-01  2.46000000e-01  9.00000000e-01  6.18368578e-03 
 2.47000000e-01  2.47000000e-01  9.00000000e-01  6.18368604e-03 
 2.48000000e-01  2.48000000e-01  9.00000000e-01  6.18368629e-03 
 2.49000000e-01  2.49000000e-01  9.00000000e-01  6.18368634e-03 
 2.50000000e-01  2.50000000e-01  9.00000000e-01  6.18368643e-03 
 2.51000000e-01  2.51000000e-01  9.00000000e-01  6.18368649e-03 
 2.52000000e-01  2.52000000e-01  9.00000000e-01  6.18368662e-03 
